openalex_id,title,year,type,venue,doi,confidence_tier,attests,bucket,match_reason,matched_probes,matched_anchors,cited_by_count,url,snapshot,fetched_at
W7134047093,CRITICAL EDITION AND TRANSLATION OF FIRST THREE CHAPTERS OF THE MANUSCRIPT 'PRAYOGASAROTTARAPATALAM,2026,article,PARIPEX-INDIAN JOURNAL OF RESEARCH,https://doi.org/10.36106/paripex/5602339,C3,digital,external,ambiguous probe only: ambuda,ambuda,,0,https://openalex.org/W7134047093,2026-07,2026-07-28
W7130835626,Clinical Aspect of Asrigdara - An Ayurvedic Review,2026,article,AYUSHDHARA,https://doi.org/10.47070/ayushdhara.v12i6.2428,C3,digital,external,ambiguous probe only: ambuda,ambuda,,0,https://openalex.org/W7130835626,2026-07,2026-07-28
W7155996142,EXPLORING THE CONCEPT OF MANAS IN AYURVEDA: STRUCTURAL AND FUNCTIONAL INSIGHTS,2026,article,INTERNATIONAL JOURNAL OF RESEARCH AND ANALYTICAL REVIEWS,https://doi.org/10.56975/ijrar.v13i2.332673,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W7155996142,2026-07,2026-07-28
W7151871263,Exploring Vaidyamalika - A Book Review,2026,article,Journal of Ayurveda and Integrated Medical Sciences,https://doi.org/10.21760/jaims.11.3.28,C3,digital,external,ambiguous probe only: ambuda,ambuda,,0,https://openalex.org/W7151871263,2026-07,2026-07-28
W7147155338,Extraordinary Capacities in the Buddhist Path of Liberation A Diachronic Study Based on the Theravāda Sources,2026,book,,https://doi.org/10.30687/978-88-6969-974-0,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W7147155338,2026-07,2026-07-28
W7166461150,Maitrisimit ve Daśakarmapathāvadānamālā Metninde Yer Alan Sanskritçe Kelimelerin Yazım Farklılıklarının Sebebi,2026,article,Marmara Türkiyat araştırmaları dergisi,https://doi.org/10.16985/mtad.1753046,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W7166461150,2026-07,2026-07-28
W7169669019,Monier-Williams Sanskrit-English Dictionary — Cologne Digital Edition,2026,software,Open MIND,https://doi.org/10.5281/zenodo.21429504,C3,print,internal,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W7169669019,2026-07,2026-07-28
W7169671345,Monier-Williams Sanskrit-English Dictionary — Cologne Digital Edition,2026,software,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21429505,C3,print,internal,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W7169671345,2026-07,2026-07-28
W7169862818,Monier-Williams Sanskrit-English Dictionary — Cologne Digital Edition,2026,software,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21476538,C3,print,internal,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W7169862818,2026-07,2026-07-28
W7171423357,Monier-Williams Sanskrit-English Dictionary — Cologne Digital Edition,2026,software,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.21632064,C3,print,internal,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W7171423357,2026-07,2026-07-28
W7134908566,Saving Those in Need: The Nirvana Sutra’s Contribution to Pure Land Thought,2026,article,Religions,https://doi.org/10.3390/rel17030346,C3,print,external,ambiguous probe only: mw-full,mw-full,,1,https://openalex.org/W7134908566,2026-07,2026-07-28
W7118075070,Two kinds of consciousnesses in the Laṅkāvatārasūtra: A reexamination of the Sanskrit manuscripts and commentaries,2026,article,Journal of Indian Philosophy,https://doi.org/10.1007/s10781-025-09619-6,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W7118075070,2026-07,2026-07-28
W7164485767,Understanding Talu as Udakavaha Srotomula w.s.r.to Sadyomarana as a Viddha lakshana,2026,article,INTERNATIONAL JOURNAL OF CREATIVE RESEARCH THOUGHTS,https://doi.org/10.56975/ijcrt.v14i6.310156,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W7164485767,2026-07,2026-07-28
W7169545892,धरमशसतर आचरसय वशषटयम,2026,article,International Journal of Sanskrit Research,https://doi.org/10.22271/23947519.2026.v12.i3d.3190,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W7169545892,2026-07,2026-07-28
W7130513004,“Dissection” without Knife – The Two Systems of Anatomical and Medical Knowledge,2026,article,Biomedical Journal of Scientific & Technical Research,https://doi.org/10.26717/bjstr.2026.64.010088,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W7130513004,2026-07,2026-07-28
W4413853147,,2025,paratext,International Journal of Sanskrit Research,https://doi.org/10.22271/23947519.2025.v11.i4.g,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4413853147,2026-07,2026-07-28
W4413261007,3.Daivavyapāśrayacikitsā in Āyurveda with A Special Reference to Śātātapīyasmṛt,2025,conference-paper,CATURTHAṂ VIŚVA VEDA VIJÑĀNA SAMMELANAM,https://doi.org/10.71412/iks0015.3,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4413261007,2026-07,2026-07-28
W7115034983,A Confluence of Waves: Beauty and Devotion in Jagannātha Paṇḍitarāja’s Karuṇālaharī,2025,dissertation,eScholarship@McGill (McGill),,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W7115034983,2026-07,2026-07-28
W4413211076,A Literary Study on Cosmetic Care with special emphasis on Varnya Bhava as mentioned in Charaka Samhita - Protocol Study,2025,article,Journal of Ayurveda and Integrated Medical Sciences,https://doi.org/10.21760/jaims.10.7.12,C3,print,external,"ambiguous probe only: ap90-title, mw-full",ap90-title;mw-full,,0,https://openalex.org/W4413211076,2026-07,2026-07-28
W4415440123,A study on the development of the validated Asthi Sara Assessment Inventory (ASAI),2025,article,International Journal of Ayurvedic Medicine,https://doi.org/10.47552/ijam.v16i3.5754,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4415440123,2026-07,2026-07-28
W4409519141,AYURVEDIC MANAGEMENT OF ACUTE FISSURE-IN-ANO- A CASE SERIES,2025,article,Kerala Journal of Ayurveda,https://doi.org/10.55718/kja.397,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4409519141,2026-07,2026-07-28
W4414883880,Ancient time-&amp;amp; space; periodisation; Sanatan vigyan via indo archaeology,2025,article,International Journal of History,https://doi.org/10.22271/27069109.2025.v7.i10a.532,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4414883880,2026-07,2026-07-28
W7125811770,Angels and rogues: Boccaccio’s Decameron 9.3 and its biblical and South Asian intertexts,2025,article,postmedieval a journal of medieval cultural studies,https://doi.org/10.1057/s41280-025-00400-2,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W7125811770,2026-07,2026-07-28
W4407971597,BUDDHIDHRUK FUNCTION OF PRANAVAYU : A LITERARY REVIEW,2025,article,Journal of Bio Innovation,https://doi.org/10.46344/jbino.2025.v14i01.14,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4407971597,2026-07,2026-07-28
W4415481801,Critical Analysis of Bhutasamkhya Evidences in the Indian Alchemical Text: Rasatarangini,2025,article,Journal of Ayurveda and Holistic medicine.,https://doi.org/10.70066/jahm.v13i9.2185,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4415481801,2026-07,2026-07-28
W4415481793,Critical scoping review of Trividha Jnanopaya in relation to Modern Pedagogical Approaches,2025,article,Journal of Ayurveda and Holistic medicine.,https://doi.org/10.70066/jahm.v13i9.2228,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4415481793,2026-07,2026-07-28
W7125716269,Cultural significance of childhood Saṁskāras in Gṛhyasūtras,2025,article,International Journal of History,https://doi.org/10.22271/27069109.2025.v7.i2a.628,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W7125716269,2026-07,2026-07-28
W4416023192,"Dharma, Rule of Law and the Indian Constitution: Ancient Foundations of Legal Order",2025,article,International Journal For Multidisciplinary Research,https://doi.org/10.36948/ijfmr.2025.v07i05.59343,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4416023192,2026-07,2026-07-28
W4416572159,Divine and Demonic Attributes in the Bhagavad Gita: Literal and Reflective Interpretation,2025,article,Interdisciplinary Research in Education,https://doi.org/10.3126/ire.v10i1.86750,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4416572159,2026-07,2026-07-28
W4412706011,Existence and Importance of Kumbh-Parva in the Vedas,2025,article,International Journal of Ayurvedic Medicine,https://doi.org/10.47552/ijam.v16is1.5985,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4412706011,2026-07,2026-07-28
W4409911228,Exploring Four Block-Printed Indic Script Mahāpratisarā Dhāraṇī (Chinese: 大隨求陀羅尼) Amulets Discovered in China,2025,preprint,Preprints.org,https://doi.org/10.20944/preprints202503.1709.v3,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4409911228,2026-07,2026-07-28
W4413477446,Exploring Varnya Dravyas (Skin-Beneficial Herbs) for the Development of Ayurvedic Cosmeceuticals,2025,article,International Journal of Research Publication and Reviews,https://doi.org/10.55248/gengpi.6.0825.2826,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4413477446,2026-07,2026-07-28
W7118178247,Gaṇapativyāsa\'s Yogasamuccya as a Śāstra-Kāvya and the author\'s mastery of prosody and rhetoric,2025,article,International Journal of Sanskrit Research,https://doi.org/10.22271/23947519.2025.v11.i6i.2932,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W7118178247,2026-07,2026-07-28
W4414208040,Historical Evolution and Cultural Significance of Nabahī in Kathmandu,2025,article,Journal of Buddhist Studies (T U ),https://doi.org/10.3126/jbuddhists.v2i2.84089,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4414208040,2026-07,2026-07-28
W4412881785,Listening <i>for</i> and <i>to</i> survivors of sexual abuse and misconduct in Buddhism,2025,article,Religion,https://doi.org/10.1080/0048721x.2025.2538957,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4412881785,2026-07,2026-07-28
W7124592173,MODERNIZING THE TRADITION OF DHUMAPANA BY NEBULIZATION IN RESPIRATORY DISORDERS: A REVIEW ARTICLE,2025,article,International Journal of Research in Ayurveda and Pharmacy,https://doi.org/10.7897/2277-4343.166229,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,1,https://openalex.org/W7124592173,2026-07,2026-07-28
W7119471313,Mantra dalam Dua Prasasti Timah Koleksi Rumah Menapo Jambi: Indikasi Praktik Ritual Masyarakat Sumatra Kuno,2025,article,AMERTA,https://doi.org/10.55981/amt.2025.5675,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W7119471313,2026-07,2026-07-28
W4412813066,Māyājāla – sūtra–a Unique Text of the Gilgit Dīrghāgama,2025,book,,https://doi.org/10.1007/978-3-662-71471-3,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4412813066,2026-07,2026-07-28
W4407546467,NEGATIVE BI IN ROMANI . INDIC AND IRANIAN CONNECTIONS,2025,article,Bucharest Working Papers in Linguistics,https://doi.org/10.31178/bwpl.26.2.4,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4407546467,2026-07,2026-07-28
W4414767340,Narad Muni: the first journalist in mythology and media discourse,2025,article,International Journal For Multidisciplinary Research,https://doi.org/10.36948/ijfmr.2025.v07i05.56867,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4414767340,2026-07,2026-07-28
W4416263555,Parikartika – An Ayurvedic Review,2025,article,International Journal For Multidisciplinary Research,https://doi.org/10.36948/ijfmr.2025.v07i06.59539,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4416263555,2026-07,2026-07-28
W4413853140,Regarding the search for the location of the Sarasvatī River,2025,article,International Journal of Sanskrit Research,https://doi.org/10.22271/23947519.2025.v11.i4g.2771,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4413853140,2026-07,2026-07-28
W4412683707,Regarding the search for the territory described in the hymns of the Rigveda,2025,article,International Journal of Sanskrit Research,https://doi.org/10.22271/23947519.2025.v11.i4c.2727,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4412683707,2026-07,2026-07-28
W4410457337,Rule-Based Sanskrit Parser from Paninis Astadhyayi,2025,article,International Journal for Research in Applied Science and Engineering Technology,https://doi.org/10.22214/ijraset.2025.70914,C3,digital,external,ambiguous probe only: ambuda,ambuda,,0,https://openalex.org/W4410457337,2026-07,2026-07-28
W7133546600,Systematic review of the Lancet Commission on Global Surgery indicators with quality assessment of modelled estimates,2025,review,British journal of surgery,https://doi.org/10.1093/bjs/znaf289,C3,digital,external,ambiguous probe only: ambuda,ambuda,,3,https://openalex.org/W7133546600,2026-07,2026-07-28
W4416021661,The Hemostatic Potential of Shonitasthapana Mahakashaya: A Scientific Appraisal Bridging Ayurvedic Principles with Modern Pharmacology,2025,article,International Journal For Multidisciplinary Research,https://doi.org/10.36948/ijfmr.2025.v07i06.57750,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4416021661,2026-07,2026-07-28
W4416844448,The Puzzle of Words: Discovering Semantic Change in Malay–Sanskrit Loanwords Shared With Thai,2025,article,Theory and Practice in Language Studies,https://doi.org/10.17507/tpls.1512.34,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4416844448,2026-07,2026-07-28
W4408622220,"The revision and clarification of the use words denoting the terms: ‘Moon’, ‘Month’, ‘Sun’, ‘Earth’ and the Verb ‘To be born’ in Vedic Sanskrit",2025,article,International Journal of Sanskrit Research,https://doi.org/10.22271/23947519.2025.v11.i2a.2580,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4408622220,2026-07,2026-07-28
W4412641669,Translation as Pedagogy: Dharmagupta’s Didactic Rendering of the Diamond Sutra (Vajracchedikā-Prajñāpāramitā-Sūtra) and Sanskrit Instruction in the Sui–Tang Period,2025,article,Religions,https://doi.org/10.3390/rel16080959,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4412641669,2026-07,2026-07-28
W4414828461,UNDERSTANDING PRAKRITI: THE FOUNDATION OF PERSONALISED AYURVEDIC HEALTH,2025,article,International Ayurvedic Medical Journal,https://doi.org/10.46607/iamj1213082025,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4414828461,2026-07,2026-07-28
W4410572759,comprehensive literary exploration of synonyms of Agni and their conceptual significance,2025,article,Journal of Ayurveda and Holistic medicine.,https://doi.org/10.70066/jahm.v13i4.1748,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4410572759,2026-07,2026-07-28
W7151543570,ಬದಧಧಮಮದ ಇತಹಸ ಮತತ ಸಸಕøತಕ ಪರಪರ ಕರತ ವಮರಶತಮಕ ವಶಲಷಣ,2025,article,International Journal of Kannada Research,https://doi.org/10.22271/24545813.2025.v11.i4b.1220,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W7151543570,2026-07,2026-07-28
W4409237306,“Fulfilling My Perfection of Morality”: The Origin and Development of the Concept śīla-pāramitā (Part 1),2025,article,Journal of Indian Philosophy,https://doi.org/10.1007/s10781-024-09592-6,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4409237306,2026-07,2026-07-28
W4405231060,A COMPARATIVE EXPLORATION OF GARBHOPANISHAD IN THE PURVIEW OF THE BRIHATRAYEE: A REVIEW,2024,article,International Journal of Research in Ayurveda and Pharmacy,https://doi.org/10.7897/2277-4343.155176,C3,print,external,ambiguous probe only: mw-full,mw-full,,2,https://openalex.org/W4405231060,2026-07,2026-07-28
W4392867365,A review article on Katrigraha vis-à-vis Mechanical low back pain and its management through Ayurveda,2024,article,Journal of Ayurveda and Integrated Medical Sciences,https://doi.org/10.21760/jaims.9.1.18,C3,print,external,ambiguous probe only: mw-full,mw-full,,1,https://openalex.org/W4392867365,2026-07,2026-07-28
W7123353574,Beyond Time and Space: Exploring the Soul of IndianClassicalLiterature,2024,article,International Journal of Research Publication and Reviews,https://doi.org/10.55248/gengpi.05.0324.0101,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W7123353574,2026-07,2026-07-28
W4401180564,In Some Ways: Syādvāda as the Synthesis of Anekāntavāda and Nayavāda in Akalaṅka’s Philosophical Treatises,2024,article,Journal of Indian Philosophy,https://doi.org/10.1007/s10781-024-09575-7,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,1,https://openalex.org/W4401180564,2026-07,2026-07-28
W4391841208,Kṛṣṇa the Magician: metapoesis and ambivalence in Faiḍī's <i>Mahābhārat</i>,2024,article,Journal of the Royal Asiatic Society,https://doi.org/10.1017/s1356186323000639,C3,print,external,ambiguous probe only: mw-full,mw-full,,2,https://openalex.org/W4391841208,2026-07,2026-07-28
W4403381364,Re-writing History and Myth as Re-creating Identities: A Study of Jibanananda Das’s Narrative Technique,2024,article,New Literaria,https://doi.org/10.48189/nl.2024.v05i2.007,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4403381364,2026-07,2026-07-28
W4403105712,Semantic Change in PL-SKT Loanwords and Figures of Speech Used in the Tai Epic Thao Hung or Cheuang,2024,article,Theory and Practice in Language Studies,https://doi.org/10.17507/tpls.1410.12,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4403105712,2026-07,2026-07-28
W4400935643,Shattering the Crown of the God,2024,article,Cracow Indological Studies,https://doi.org/10.12797/cis.26.2024.02.05,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,1,https://openalex.org/W4400935643,2026-07,2026-07-28
W4412843054,"The Incarnation of Matsya of Lord Vishnu and Denotation to The Mythology, Symbolism of Ecological Study and Legacy of Hinduism",2024,article,Educational Administration Theory and Practice,https://doi.org/10.53555/kuey.v30i1.10595,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4412843054,2026-07,2026-07-28
W4405480038,The Neonatal Rites in the Paippalāda Śākhā: The Jātakarmādyannaprāśanāntakarmāṇi Section in the Karmapañjikā,2024,book-chapter,Studies in the Atharvaveda,https://doi.org/10.1515/9783111244433-017,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4405480038,2026-07,2026-07-28
W7112308395,The Psychological Benefits and Risks of Emptiness: Reflections of a Second Century Buddhist Philosopher in Contemporary Psychology,2024,dissertation,Digital Access to Scholarship at Harvard (DASH) (Harvard University),,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W7112308395,2026-07,2026-07-28
W4405480120,The Śaunaka and the Paippalāda Śākhās of the Atharvaveda,2024,book-chapter,Studies in the Atharvaveda,https://doi.org/10.1515/9783111244433-015,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4405480120,2026-07,2026-07-28
W4405186146,Understanding of Body Dysmorphic Disorder - An Ayurvedic conceptual study,2024,article,Journal of Ayurveda and Integrated Medical Sciences,https://doi.org/10.21760/jaims.9.9.33,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4405186146,2026-07,2026-07-28
W4400294076,"Unraveling Prapañca: A Yogācāra Examination of Consciousness, Language, and Liberation in the Laṅkāvatāra Sūtra",2024,article,Religions,https://doi.org/10.3390/rel15070795,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4400294076,2026-07,2026-07-28
W4395452881,Vedic Yajna: A Green Literature Practice,2024,book-chapter,GENDER ROLES AND GREEN CONCEPTS: PATHWAYS TO ENVIRONMENTAL STAINABILITY VOLUME - 1,https://doi.org/10.31995/book.ab302-f24.chapter15,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4395452881,2026-07,2026-07-28
W4403402691,"Śvetāśvatara-Upaniṣad 1.1-16 / Translation from Sanskrit, Introductory Article and Commentaries by Yu. Zavhorodnii",2024,article,The World of the Orient,https://doi.org/10.15407/orientw2024.03.292,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4403402691,2026-07,2026-07-28
W4367676902,An ayurvedic management of Tamakshwasa with special reference to bronchial asthma: A case study,2023,article,World Journal of Advanced Research and Reviews,https://doi.org/10.30574/wjarr.2023.18.1.0730,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4367676902,2026-07,2026-07-28
W4385180170,An ayurvedic management of Tamakshwasa with special reference to bronchial asthma: A case study,2023,article,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.8179216,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4385180170,2026-07,2026-07-28
W4389558850,Balancing the Poles of the Seesaw: The Parallel Paths of Eckhart and Hindu Vedānta toward Oneness with God/Brahman,2023,article,Religions,https://doi.org/10.3390/rel14121529,C3,print,external,ambiguous probe only: mw-full,mw-full,,1,https://openalex.org/W4389558850,2026-07,2026-07-28
W4386262157,COMMENTARY DISCUSSION AROUND THE CONCEPT OF RASA IN THE RASA SLOKA FROM ABGINAVABHARATA'S COMMENTARY ON BHAGARATAMUNI'S NATYASHASTRA TREATISE,2023,article,Visnyk of the Lviv University,https://doi.org/10.30970/pps.2023.48.20,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4386262157,2026-07,2026-07-28
W4386565472,Contribution of Harita in Shalakya Tantra,2023,article,International Journal of Ayurveda and Pharma Research,https://doi.org/10.47070/ijapr.v11i7.2882,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4386565472,2026-07,2026-07-28
W4388101490,Development and validation of Ayurveda based assessment scale for anxiety,2023,article,Journal of Ayurveda and Integrative Medicine,https://doi.org/10.1016/j.jaim.2023.100765,C3,print,external,ambiguous probe only: mw-full,mw-full,,7,https://openalex.org/W4388101490,2026-07,2026-07-28
W4389793954,Guys Who Bond,2023,article,Cracow Indological Studies,https://doi.org/10.12797/cis.25.2023.01.11,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4389793954,2026-07,2026-07-28
W4385386423,Hindu mathematics in Vedic period,2023,article,International Journal of Statistics and Applied Mathematics,https://doi.org/10.22271/maths.2023.v8.i4sd.1079,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4385386423,2026-07,2026-07-28
W4386807176,Iconographical significance of the deity sarasvatī in Buddhism and Jainism,2023,article,International Journal of Sanskrit Research,https://doi.org/10.22271/23947519.2023.v9.i5a.2204,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4386807176,2026-07,2026-07-28
W4389082932,Interpretative Assessment of Smriti w.s.r.to Mana and Buddhi in Ayurvedic Classical Texts,2023,article,International Journal of Ayurveda and Pharma Research,https://doi.org/10.47070/ijapr.v11i10.3000,C3,print,external,ambiguous probe only: mw-full,mw-full,,1,https://openalex.org/W4389082932,2026-07,2026-07-28
W4376644330,Is There a Root of Being? Indic Philosophies and the Parmenidean Problem,2023,article,Religions,https://doi.org/10.3390/rel14050660,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4376644330,2026-07,2026-07-28
W4387702526,"Liminal Spaces, and Identity Transformations in South Asian Literatures and Arts",2023,book,,https://doi.org/10.54103/consonanze.139,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4387702526,2026-07,2026-07-28
W4403959431,Notes,2023,paratext,Hailing the State,https://doi.org/10.1515/9781478093589-012,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4403959431,2026-07,2026-07-28
W4382561465,"Nāgārjuna, Madhyamaka, and truth",2023,article,Asian Journal of Philosophy,https://doi.org/10.1007/s44204-023-00088-w,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4382561465,2026-07,2026-07-28
W4386801790,PATHOLOGICAL ASPECT OF GULMA - CONCEPTUAL FRAMEWORK,2023,article,International Ayurvedic Medical Journal,https://doi.org/10.46607/iamj1311092023,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4386801790,2026-07,2026-07-28
W4389057546,Ritual Action and Its Consequences: Libai (Ritualized Prostration) in Medieval Daoist Rituals,2023,article,Religions,https://doi.org/10.3390/rel14121468,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4389057546,2026-07,2026-07-28
W4388212801,Rudra’s Involvement in Ambā’s Liminal Ascetic Path,2023,book-chapter,"Liminal Spaces, and Identity Transformations in South Asian Literatures and Arts",https://doi.org/10.54103/milanoup.139.c165,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4388212801,2026-07,2026-07-28
W4387453997,Sanātana Vijñāna &amp; Warangal Fort,2023,article,Historical Journal,https://doi.org/10.3126/hj.v14i2.59048,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4387453997,2026-07,2026-07-28
W4367692568,Search Engine on Vedas,2023,article,International Journal of Scientific Research in Computer Science Engineering and Information Technology,https://doi.org/10.32628/cseit2390242,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,1,https://openalex.org/W4367692568,2026-07,2026-07-28
W4323365556,"Spiritualism Seeks Sword for Self Defense Konark, World Heritage Site: Hieroglyphics – Katha",2023,article,Historical Journal,https://doi.org/10.3126/hj.v14i1.52956,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4323365556,2026-07,2026-07-28
W4388776132,Theory of sāmarthya in Indian grammatical tradition: The foundation of universal semantic representation,2023,article,International Journal of Sanskrit Research,https://doi.org/10.22271/23947519.2023.v9.i6a.2235,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4388776132,2026-07,2026-07-28
W4388214325,"Voices From the Stone, Figures on the Stage. The Development of Avadhāna and Avadhānī’s Identity",2023,book-chapter,"Liminal Spaces, and Identity Transformations in South Asian Literatures and Arts",https://doi.org/10.54103/consonanze.139.c173,C3,print,external,ambiguous probe only: mw-full,mw-full,,0,https://openalex.org/W4388214325,2026-07,2026-07-28
W4381996961,What are the “Purposes” of Buddhist Sūtras? From Vasubandhu’s Logic of Exegesis (Vyākhyāyukti),2023,article,Journal of Indian Philosophy,https://doi.org/10.1007/s10781-023-09542-8,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4381996961,2026-07,2026-07-28
W4389031884,‘The Lamp that Illumines the Past’: Sanskrit Kāvya and the Writing of History in Early India,2023,article,Indian Historical Review,https://doi.org/10.1177/03769836231211002,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4389031884,2026-07,2026-07-28
W4214948101,A Critical Review on Tamaka Shwasa (Bronchial Asthma),2022,article,International Research Journal of Ayurveda & Yoga,https://doi.org/10.47223/irjay.2022.5216,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4214948101,2026-07,2026-07-28
W4283590436,Can We Shift from Dalit to Bahujan?: Some Considerations,2022,article,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.6758217,C3,print,external,ambiguous probe only: ap90-title,ap90-title,,0,https://openalex.org/W4283590436,2026-07,2026-07-28
